component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
tube_body_13mm_od,input_demo_tube_10_D2_purple75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,slot D2; placed from local 4x6 rack_slot_center
tube_cap,input_demo_tube_10_D2_purple75,purple_cap,purple,0.45,0.16,0.75,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,slot D2; placed from local 4x6 rack_slot_center
curved_white_label_220deg,input_demo_tube_10_D2_purple75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,slot D2; placed from local 4x6 rack_slot_center
curved_barcode_stripe_1,input_demo_tube_10_D2_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,slot D2; placed from local 4x6 rack_slot_center
curved_barcode_stripe_2,input_demo_tube_10_D2_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,slot D2; placed from local 4x6 rack_slot_center
curved_barcode_stripe_3,input_demo_tube_10_D2_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,slot D2; placed from local 4x6 rack_slot_center
curved_barcode_stripe_4,input_demo_tube_10_D2_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,slot D2; placed from local 4x6 rack_slot_center
curved_barcode_stripe_5,input_demo_tube_10_D2_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,slot D2; placed from local 4x6 rack_slot_center
curved_barcode_stripe_6,input_demo_tube_10_D2_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,slot D2; placed from local 4x6 rack_slot_center
curved_barcode_stripe_7,input_demo_tube_10_D2_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,slot D2; placed from local 4x6 rack_slot_center
curved_barcode_stripe_8,input_demo_tube_10_D2_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,slot D2; placed from local 4x6 rack_slot_center
curved_barcode_stripe_9,input_demo_tube_10_D2_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,slot D2; placed from local 4x6 rack_slot_center
tube_body_13mm_od,input_demo_tube_11_D4_blue75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,slot D4; placed from local 4x6 rack_slot_center
tube_cap,input_demo_tube_11_D4_blue75,blue_cap,blue,0.08,0.34,0.95,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,slot D4; placed from local 4x6 rack_slot_center
curved_white_label_220deg,input_demo_tube_11_D4_blue75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,slot D4; placed from local 4x6 rack_slot_center
curved_barcode_stripe_1,input_demo_tube_11_D4_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,slot D4; placed from local 4x6 rack_slot_center
curved_barcode_stripe_2,input_demo_tube_11_D4_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,slot D4; placed from local 4x6 rack_slot_center
curved_barcode_stripe_3,input_demo_tube_11_D4_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,slot D4; placed from local 4x6 rack_slot_center
curved_barcode_stripe_4,input_demo_tube_11_D4_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,slot D4; placed from local 4x6 rack_slot_center
curved_barcode_stripe_5,input_demo_tube_11_D4_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,slot D4; placed from local 4x6 rack_slot_center
curved_barcode_stripe_6,input_demo_tube_11_D4_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,slot D4; placed from local 4x6 rack_slot_center
curved_barcode_stripe_7,input_demo_tube_11_D4_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,slot D4; placed from local 4x6 rack_slot_center
curved_barcode_stripe_8,input_demo_tube_11_D4_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,slot D4; placed from local 4x6 rack_slot_center
curved_barcode_stripe_9,input_demo_tube_11_D4_blue75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/blue_cap_tube_13x75_v2.step,slot D4; placed from local 4x6 rack_slot_center
tube_body_13mm_od,input_demo_tube_12_D6_red75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,slot D6; placed from local 4x6 rack_slot_center
tube_cap,input_demo_tube_12_D6_red75,red_cap,red,0.86,0.05,0.05,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,slot D6; placed from local 4x6 rack_slot_center
curved_white_label_220deg,input_demo_tube_12_D6_red75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,slot D6; placed from local 4x6 rack_slot_center
curved_barcode_stripe_1,input_demo_tube_12_D6_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,slot D6; placed from local 4x6 rack_slot_center
curved_barcode_stripe_2,input_demo_tube_12_D6_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,slot D6; placed from local 4x6 rack_slot_center
curved_barcode_stripe_3,input_demo_tube_12_D6_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,slot D6; placed from local 4x6 rack_slot_center
curved_barcode_stripe_4,input_demo_tube_12_D6_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,slot D6; placed from local 4x6 rack_slot_center
curved_barcode_stripe_5,input_demo_tube_12_D6_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,slot D6; placed from local 4x6 rack_slot_center
curved_barcode_stripe_6,input_demo_tube_12_D6_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,slot D6; placed from local 4x6 rack_slot_center
curved_barcode_stripe_7,input_demo_tube_12_D6_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,slot D6; placed from local 4x6 rack_slot_center
curved_barcode_stripe_8,input_demo_tube_12_D6_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,slot D6; placed from local 4x6 rack_slot_center
curved_barcode_stripe_9,input_demo_tube_12_D6_red75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/red_cap_tube_13x75_v2.step,slot D6; placed from local 4x6 rack_slot_center
tube_body_13mm_od,scan_station_demo_tube_yellow100,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,scan tube inserted at scan_tube_holder center
tube_cap,scan_station_demo_tube_yellow100,yellow_cap,yellow,1.0,0.82,0.05,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,scan tube inserted at scan_tube_holder center
curved_white_label_220deg,scan_station_demo_tube_yellow100,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,scan tube inserted at scan_tube_holder center
curved_barcode_stripe_1,scan_station_demo_tube_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,scan tube inserted at scan_tube_holder center
curved_barcode_stripe_2,scan_station_demo_tube_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,scan tube inserted at scan_tube_holder center
curved_barcode_stripe_3,scan_station_demo_tube_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,scan tube inserted at scan_tube_holder center
curved_barcode_stripe_4,scan_station_demo_tube_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,scan tube inserted at scan_tube_holder center
curved_barcode_stripe_5,scan_station_demo_tube_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,scan tube inserted at scan_tube_holder center
curved_barcode_stripe_6,scan_station_demo_tube_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,scan tube inserted at scan_tube_holder center
curved_barcode_stripe_7,scan_station_demo_tube_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,scan tube inserted at scan_tube_holder center
curved_barcode_stripe_8,scan_station_demo_tube_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,scan tube inserted at scan_tube_holder center
curved_barcode_stripe_9,scan_station_demo_tube_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,scan tube inserted at scan_tube_holder center
tube_body_13mm_od,category_A_classified_tube_01_purple75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 1, col 1; local bin_slot_center"
tube_cap,category_A_classified_tube_01_purple75,purple_cap,purple,0.45,0.16,0.75,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 1, col 1; local bin_slot_center"
curved_white_label_220deg,category_A_classified_tube_01_purple75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 1, col 1; local bin_slot_center"
curved_barcode_stripe_1,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 1, col 1; local bin_slot_center"
curved_barcode_stripe_2,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 1, col 1; local bin_slot_center"
curved_barcode_stripe_3,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 1, col 1; local bin_slot_center"
curved_barcode_stripe_4,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 1, col 1; local bin_slot_center"
curved_barcode_stripe_5,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 1, col 1; local bin_slot_center"
curved_barcode_stripe_6,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 1, col 1; local bin_slot_center"
curved_barcode_stripe_7,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 1, col 1; local bin_slot_center"
curved_barcode_stripe_8,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 1, col 1; local bin_slot_center"
curved_barcode_stripe_9,category_A_classified_tube_01_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 1, col 1; local bin_slot_center"
tube_body_13mm_od,category_A_classified_tube_02_purple75,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 2, col 2; local bin_slot_center"
tube_cap,category_A_classified_tube_02_purple75,purple_cap,purple,0.45,0.16,0.75,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 2, col 2; local bin_slot_center"
curved_white_label_220deg,category_A_classified_tube_02_purple75,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 2, col 2; local bin_slot_center"
curved_barcode_stripe_1,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 2, col 2; local bin_slot_center"
curved_barcode_stripe_2,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 2, col 2; local bin_slot_center"
curved_barcode_stripe_3,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 2, col 2; local bin_slot_center"
curved_barcode_stripe_4,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 2, col 2; local bin_slot_center"
curved_barcode_stripe_5,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 2, col 2; local bin_slot_center"
curved_barcode_stripe_6,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 2, col 2; local bin_slot_center"
curved_barcode_stripe_7,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 2, col 2; local bin_slot_center"
curved_barcode_stripe_8,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 2, col 2; local bin_slot_center"
curved_barcode_stripe_9,category_A_classified_tube_02_purple75,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/purple_cap_tube_13x75_v2.step,"Category A slot row 2, col 2; local bin_slot_center"
tube_body_13mm_od,category_B_classified_tube_01_yellow100,light_gray_body,tube_body,0.78,0.84,0.88,0.55,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,"Category B slot row 1, col 2; local bin_slot_center"
tube_cap,category_B_classified_tube_01_yellow100,yellow_cap,yellow,1.0,0.82,0.05,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,"Category B slot row 1, col 2; local bin_slot_center"
curved_white_label_220deg,category_B_classified_tube_01_yellow100,white_label,tube_label,1.0,1.0,1.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,"Category B slot row 1, col 2; local bin_slot_center"
curved_barcode_stripe_1,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,"Category B slot row 1, col 2; local bin_slot_center"
curved_barcode_stripe_2,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,"Category B slot row 1, col 2; local bin_slot_center"
curved_barcode_stripe_3,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,"Category B slot row 1, col 2; local bin_slot_center"
curved_barcode_stripe_4,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,"Category B slot row 1, col 2; local bin_slot_center"
curved_barcode_stripe_5,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,"Category B slot row 1, col 2; local bin_slot_center"
curved_barcode_stripe_6,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,"Category B slot row 1, col 2; local bin_slot_center"
curved_barcode_stripe_7,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,"Category B slot row 1, col 2; local bin_slot_center"
curved_barcode_stripe_8,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,"Category B slot row 1, col 2; local bin_slot_center"
curved_barcode_stripe_9,category_B_classified_tube_01_yellow100,barcode_black,barcode_black,0.0,0.0,0.0,1.0,03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100_v2.step,"Category B slot row 1, col 2; local bin_slot_center"
adapter_plate,xz_adapter_plate_simplified,adapter_gray,adapter_gray,0.5,0.54,0.56,1.0,generated:xz_adapter_plate_simplified,adapter plate anchored between X carriage center and vertical Z module
mount_hole_marker_1,xz_adapter_plate_simplified,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:xz_adapter_plate_simplified,adapter plate anchored between X carriage center and vertical Z module
mount_hole_marker_2,xz_adapter_plate_simplified,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:xz_adapter_plate_simplified,adapter plate anchored between X carriage center and vertical Z module
mount_hole_marker_3,xz_adapter_plate_simplified,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:xz_adapter_plate_simplified,adapter plate anchored between X carriage center and vertical Z module
mount_hole_marker_4,xz_adapter_plate_simplified,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:xz_adapter_plate_simplified,adapter plate anchored between X carriage center and vertical Z module
plate_base,label_plate_INPUT,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:label_plate_INPUT,INPUT label anchored to the input rack front/right edge without covering holes
light_marker,label_plate_INPUT,label_plate_text_light,plate_text,0.92,0.92,0.86,1.0,generated:label_plate_INPUT,INPUT label anchored to the input rack front/right edge without covering holes
holder_base,scan_tube_holder,bracket_gray,bracket_gray,0.32,0.34,0.35,1.0,generated:scan_tube_holder,local holder establishes the scan-station tube datum
tube_socket_marker,scan_tube_holder,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:scan_tube_holder,local holder establishes the scan-station tube datum
v_slot_marker_a,scan_tube_holder,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:scan_tube_holder,local holder establishes the scan-station tube datum
v_slot_marker_b,scan_tube_holder,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:scan_tube_holder,local holder establishes the scan-station tube datum
vertical_post,barcode_scanner_mount_bracket,bracket_gray,bracket_gray,0.32,0.34,0.35,1.0,generated:barcode_scanner_mount_bracket,scanner bracket anchored inside scan station module
scanner_support_arm,barcode_scanner_mount_bracket,bracket_gray,bracket_gray,0.32,0.34,0.35,1.0,generated:barcode_scanner_mount_bracket,scanner bracket anchored inside scan station module
base_foot,barcode_scanner_mount_bracket,bracket_gray,bracket_gray,0.32,0.34,0.35,1.0,generated:barcode_scanner_mount_bracket,scanner bracket anchored inside scan station module
vertical_post,photoelectric_sensor_mount_bracket,bracket_gray,bracket_gray,0.32,0.34,0.35,1.0,generated:photoelectric_sensor_mount_bracket,sensor bracket anchored inside scan station module
sensor_support_arm,photoelectric_sensor_mount_bracket,bracket_gray,bracket_gray,0.32,0.34,0.35,1.0,generated:photoelectric_sensor_mount_bracket,sensor bracket anchored inside scan station module
base_foot,photoelectric_sensor_mount_bracket,bracket_gray,bracket_gray,0.32,0.34,0.35,1.0,generated:photoelectric_sensor_mount_bracket,sensor bracket anchored inside scan station module
plate_base,label_plate_SCAN,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:label_plate_SCAN,SCAN label plate anchored to the scan station base area
light_marker,label_plate_SCAN,label_plate_text_light,plate_text,0.92,0.92,0.86,1.0,generated:label_plate_SCAN,SCAN label plate anchored to the scan station base area
plate_base,label_plate_A,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:label_plate_A,A label plate anchored to bin front edge without covering holes
light_marker,label_plate_A,label_plate_text_light,plate_text,0.92,0.92,0.86,1.0,generated:label_plate_A,A label plate anchored to bin front edge without covering holes
plate_base,label_plate_B,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:label_plate_B,B label plate anchored to bin front edge without covering holes
light_marker,label_plate_B,label_plate_text_light,plate_text,0.92,0.92,0.86,1.0,generated:label_plate_B,B label plate anchored to bin front edge without covering holes
plate_base,label_plate_C,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:label_plate_C,C label plate anchored to bin front edge without covering holes
light_marker,label_plate_C,label_plate_text_light,plate_text,0.92,0.92,0.86,1.0,generated:label_plate_C,C label plate anchored to bin front edge without covering holes
plate_base,label_plate_D,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:label_plate_D,D label plate anchored to bin front edge without covering holes
light_marker,label_plate_D,label_plate_text_light,plate_text,0.92,0.92,0.86,1.0,generated:label_plate_D,D label plate anchored to bin front edge without covering holes
plate_base,label_plate_REVIEW,label_plate_dark,plate_dark,0.04,0.04,0.04,1.0,generated:label_plate_REVIEW,REVIEW label plate anchored to bin front edge without covering holes
light_marker,label_plate_REVIEW,label_plate_text_light,plate_text,0.92,0.92,0.86,1.0,generated:label_plate_REVIEW,REVIEW label plate anchored to bin front edge without covering holes
