component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
moving_limit_io_cable_drop,moving_cable_bundle,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:moving_cable_bundle,"moving_wiring; chain end to X/Z carriage, Z axis, gripper, and moving limit IO"
scanner_cable_vertical_service_riser,scanner_cable_stub,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:scanner_cable_stub,sensor_wiring; barcode scanner fixed stub routed to rear tray without crossing scan tube
scanner_cable_rear_run,scanner_cable_stub,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:scanner_cable_stub,sensor_wiring; barcode scanner fixed stub routed to rear tray without crossing scan tube
scanner_cable_tray_entry,scanner_cable_stub,blue_signal_cable,cable_blue,0.05,0.16,0.36,1.0,generated:scanner_cable_stub,sensor_wiring; barcode scanner fixed stub routed to rear tray without crossing scan tube
photoelectric_cable_vertical_service_riser,photoelectric_cable_stub,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:photoelectric_cable_stub,sensor_wiring; photoelectric sensor fixed stub routed to rear tray without blocking scanner view
photoelectric_cable_rear_run,photoelectric_cable_stub,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:photoelectric_cable_stub,sensor_wiring; photoelectric sensor fixed stub routed to rear tray without blocking scanner view
photoelectric_cable_tray_entry,photoelectric_cable_stub,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:photoelectric_cable_stub,sensor_wiring; photoelectric sensor fixed stub routed to rear tray without blocking scanner view
left_y_motor_fixed_cable_drop,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
left_y_motor_fixed_cable_local_drop,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
right_y_motor_fixed_cable_drop,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
right_y_motor_fixed_cable_local_drop,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
x_motor_chain_exit_x_run,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
x_motor_chain_exit_y_run,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
x_motor_chain_exit_drop,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
left_y_axis_motor_bus_rear_x,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
right_y_axis_motor_bus_rear_x,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
rear_y_axis_motor_bus_rise_before_panel,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
rear_y_axis_motor_bus_to_tray_y,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
rear_y_axis_motor_bus_to_tray_z,motor_cable_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
grounding_bond_rear_tray_x,motor_cable_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
grounding_bond_frame_drop,motor_cable_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
grounding_bond_frame_entry,motor_cable_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:motor_cable_stubs,motor_wiring; fixed Y motor stubs plus moving X/Z/gripper concept cables
fixed_limit_switch_rear_bus,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
bin_full_sensor_rear_service_bus,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
input_presence_sensor_rear_service_bus,fixed_sensor_cable_stubs,gray_signal_cable,cable_gray,0.22,0.23,0.24,1.0,generated:fixed_sensor_cable_stubs,"sensor_wiring; limit, bin-full, and input-presence fixed sensor bus placeholders"
cable_clamp_01_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_01_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_02_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_02_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_03_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_03_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_04_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_04_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_05_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_05_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_06_base,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
cable_clamp_06_strap,cable_clamps,black_cable_clamp,cable_clamp,0.015,0.015,0.015,1.0,generated:cable_clamps,"cable_management; cable clamps at tray, chain, and local stub transition points"
rear_tab_used_marker,cable_chain_mounting_tabs_usage,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_mounting_tabs_usage,mounting_reference; small markers showing Stage 7A-3c mounting tabs are used; no new full mechanical support
x_carriage_tab_used_marker,cable_chain_mounting_tabs_usage,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_mounting_tabs_usage,mounting_reference; small markers showing Stage 7A-3c mounting tabs are used; no new full mechanical support
z_axis_tab_used_marker,cable_chain_mounting_tabs_usage,cable_anchor_gray,anchor_gray,0.32,0.33,0.34,1.0,generated:cable_chain_mounting_tabs_usage,mounting_reference; small markers showing Stage 7A-3c mounting tabs are used; no new full mechanical support
